Date,Close
2013-01-02,47388.0
2013-01-03,60441.0
2013-01-04,68133.0
2013-01-06,
2013-01-07,50996.0
2013-01-08,60832.0
2013-01-09,51754.0
2013-01-10,105926.0
2013-01-11,69696.0
2013-01-13,
2013-01-14,61868.0
2013-01-15,59365.0
2013-01-16,49687.0
2013-01-17,48293.0
2013-01-18,43392.0
2013-01-20,
2013-01-22,43026.0
2013-01-23,28837.0
2013-01-24,36723.0
2013-01-25,32416.0
2013-01-27,
2013-01-28,28617.0
2013-01-29,28294.0
2013-01-30,23577.0
2013-01-31,54068.0
2013-02-01,53911.0
2013-02-03,
2013-02-04,63382.0
2013-02-05,73654.0
2013-02-06,58390.0
2013-02-07,59465.0
2013-02-08,57195.0
2013-02-10,
2013-02-11,50625.0
2013-02-12,52985.0
2013-02-13,57921.0
2013-02-14,43611.0
2013-02-15,56220.0
2013-02-17,
2013-02-19,49494.0
2013-02-20,36255.0
2013-02-21,30015.0
2013-02-22,27559.0
2013-02-24,
2013-02-25,28409.0
2013-02-26,25019.0
2013-02-27,21482.0
2013-02-28,61480.0
2013-03-01,60725.0
2013-03-03,
2013-03-04,52543.0
2013-03-05,57325.0
2013-03-06,66474.0
2013-03-07,56735.0
2013-03-08,52336.0
2013-03-10,
2013-03-11,44450.0
2013-03-12,57370.0
2013-03-13,54678.0
2013-03-14,44106.0
2013-03-15,35325.0
2013-03-17,
2013-03-18,39508.0
2013-03-19,42186.0
2013-03-20,24690.0
2013-03-21,28303.0
2013-03-22,27379.0
2013-03-24,
2013-03-25,31803.0
2013-03-26,23815.0
2013-03-27,51576.0
2013-03-28,
2013-03-29,
2013-03-31,
2013-04-01,46701.0
2013-04-02,50279.0
2013-04-03,62661.0
2013-04-04,62271.0
2013-04-05,63238.0
2013-04-07,
2013-04-08,62223.0
2013-04-09,50621.0
2013-04-10,39880.0
2013-04-11,54979.0
2013-04-12,56018.0
2013-04-14,
2013-04-15,47846.0
2013-04-16,45547.0
2013-04-17,47333.0
2013-04-18,39537.0
2013-04-19,34164.0
2013-04-21,
2013-04-22,23721.0
2013-04-23,25354.0
2013-04-24,27485.0
2013-04-25,33250.0
2013-04-26,26949.0
2013-04-28,
2013-04-29,21978.0
2013-04-30,60074.0
2013-05-01,59188.0
2013-05-02,57281.0
2013-05-03,57457.0
2013-05-05,
2013-05-06,49783.0
2013-05-07,62590.0
2013-05-08,65737.0
2013-05-09,57605.0
2013-05-10,55909.0
2013-05-12,
2013-05-13,54890.0
2013-05-14,45536.0
2013-05-15,59086.0
2013-05-16,54224.0
2013-05-17,50053.0
2013-05-19,
2013-05-20,36004.0
2013-05-21,35871.0
2013-05-22,44147.0
2013-05-23,39336.0
2013-05-24,31186.0
2013-05-26,
2013-05-28,27008.0
2013-05-29,23180.0
2013-05-30,19492.0
2013-05-31,81682.0
2013-06-02,
2013-06-03,68538.0
2013-06-04,65908.0
2013-06-05,57649.0
2013-06-06,50999.0
2013-06-07,66171.0
2013-06-09,
2013-06-10,44488.0
2013-06-11,53421.0
2013-06-12,52136.0
2013-06-13,70091.0
2013-06-14,56340.0
2013-06-16,
2013-06-17,35528.0
2013-06-18,31709.0
2013-06-19,39455.0
2013-06-20,33029.0
2013-06-21,38133.0
2013-06-23,
