Date,Close
2013-01-01,102585.0
2013-01-02,114056.0
2013-01-03,109892.0
2013-01-04,106855.0
2013-01-05,104190.0
2013-01-06,103644.0
2013-01-07,113176.0
2013-01-08,112128.0
2013-01-09,114442.0
2013-01-10,116421.0
2013-01-11,122068.0
2013-01-12,121316.0
2013-01-13,120812.0
2013-01-14,130487.0
2013-01-15,131060.0
2013-01-16,133680.0
2013-01-17,132089.0
2013-01-18,130335.0
2013-01-19,127121.0
2013-01-20,124472.0
2013-01-21,131529.0
2013-01-22,141165.0
2013-01-23,138962.0
2013-01-24,137810.0
2013-01-25,133646.0
2013-01-26,122576.0
2013-01-27,115142.0
2013-01-28,116371.0
2013-01-29,115049.0
2013-01-30,113641.0
2013-01-31,113373.0
2013-02-01,120208.0
2013-02-02,115671.0
2013-02-03,114007.0
2013-02-04,119513.0
2013-02-05,119205.0
2013-02-06,120041.0
2013-02-07,122430.0
2013-02-08,125497.0
2013-02-09,121991.0
2013-02-10,118168.0
2013-02-11,127248.0
2013-02-12,127927.0
2013-02-13,128072.0
2013-02-14,124915.0
2013-02-15,121267.0
2013-02-16,113736.0
2013-02-17,109596.0
2013-02-18,114861.0
2013-02-19,116222.0
2013-02-20,120972.0
2013-02-21,124979.0
2013-02-22,123931.0
2013-02-23,112831.0
2013-02-24,107474.0
2013-02-25,114526.0
2013-02-26,118098.0
2013-02-27,118243.0
2013-02-28,113744.0
2013-03-01,111954.0
2013-03-02,105178.0
2013-03-03,103805.0
2013-03-04,112479.0
2013-03-05,113080.0
2013-03-06,108911.0
2013-03-07,108936.0
2013-03-08,112602.0
2013-03-09,110325.0
2013-03-10,111972.0
2013-03-11,122449.0
2013-03-12,118150.0
2013-03-13,119537.0
2013-03-14,122931.0
2013-03-15,122363.0
2013-03-16,112776.0
2013-03-17,108396.0
2013-03-18,117928.0
2013-03-19,121984.0
2013-03-20,123599.0
2013-03-21,120814.0
2013-03-22,120730.0
2013-03-23,115642.0
2013-03-24,111534.0
2013-03-25,114863.0
2013-03-26,113221.0
2013-03-27,111081.0
2013-03-28,107418.0
2013-03-29,106375.0
2013-03-30,104882.0
2013-03-31,98322.0
2013-04-01,104094.0
2013-04-02,108804.0
2013-04-03,107701.0
2013-04-04,106311.0
2013-04-05,104535.0
2013-04-06,101759.0
2013-04-07,98803.0
2013-04-08,106001.0
2013-04-09,105536.0
2013-04-10,104827.0
2013-04-11,107466.0
2013-04-12,105692.0
2013-04-13,93772.0
2013-04-14,97773.0
2013-04-15,95093.0
