Date,Close
2013-01-02,3.05
2013-01-03,3.164
2013-01-04,3.193
2013-01-06,
2013-01-07,3.238
2013-01-08,3.201
2013-01-09,3.087
2013-01-10,3.108
2013-01-11,3.178
2013-01-13,
2013-01-14,3.337
2013-01-15,3.328
2013-01-16,3.364
2013-01-17,3.38
2013-01-18,3.473
2013-01-20,
2013-01-22,3.505
2013-01-23,3.512
2013-01-24,3.441
2013-01-25,3.411
2013-01-27,
2013-01-28,3.267
2013-01-29,3.207
2013-01-30,3.261
2013-01-31,3.243
2013-02-01,3.278
2013-02-03,
2013-02-04,3.259
2013-02-05,3.318
2013-02-06,3.398
2013-02-07,3.282
2013-02-08,3.256
2013-02-10,
2013-02-11,3.207
2013-02-12,3.223
2013-02-13,3.23
2013-02-14,3.135
2013-02-15,3.125
2013-02-17,
2013-02-19,3.135
2013-02-20,3.257
2013-02-21,3.231
2013-02-22,3.231
2013-02-24,
2013-02-25,3.32
2013-02-26,3.386
2013-02-27,3.406
2013-02-28,3.395
2013-03-01,3.44
2013-03-03,
2013-03-04,3.408
2013-03-05,3.511
2013-03-06,3.462
2013-03-07,3.463
2013-03-08,3.565
2013-03-10,
2013-03-11,3.59
2013-03-12,3.62
2013-03-13,3.623
2013-03-14,3.679
2013-03-15,3.821
2013-03-17,
2013-03-18,3.858
2013-03-19,3.869
2013-03-20,3.885
2013-03-21,3.891
2013-03-22,3.913
2013-03-24,
2013-03-25,3.86
2013-03-26,3.862
2013-03-27,3.983
2013-03-28,3.973
2013-03-29,
2013-03-31,
2013-04-01,3.934
2013-04-02,3.943
2013-04-03,3.897
2013-04-04,3.861
2013-04-05,3.93
2013-04-07,
2013-04-08,4.045
2013-04-09,4.004
2013-04-10,4.025
2013-04-11,4.047
2013-04-12,4.151
2013-04-14,
2013-04-15,4.116
2013-04-16,4.084
2013-04-17,4.146
2013-04-18,4.172
2013-04-19,4.363
2013-04-21,
2013-04-22,4.251
2013-04-23,4.218
2013-04-24,4.162
2013-04-25,4.141
2013-04-26,4.062
2013-04-28,
