Date,Close
2013-01-02,137084.0
2013-01-03,91042.0
2013-01-04,108560.0
2013-01-06,
2013-01-07,79341.0
2013-01-08,105512.0
2013-01-09,133814.0
2013-01-10,141547.0
2013-01-11,163034.0
2013-01-13,
2013-01-14,134646.0
2013-01-15,174189.0
2013-01-16,148730.0
2013-01-17,181821.0
2013-01-18,113075.0
2013-01-20,
2013-01-22,165804.0
2013-01-23,101485.0
2013-01-24,165774.0
2013-01-25,69906.0
2013-01-27,
2013-01-28,72417.0
2013-01-29,116115.0
2013-01-30,113310.0
2013-01-31,212223.0
2013-02-01,126838.0
2013-02-03,
2013-02-04,91487.0
2013-02-05,107593.0
2013-02-06,129241.0
2013-02-07,215009.0
2013-02-08,148420.0
2013-02-10,
2013-02-11,163309.0
2013-02-12,180038.0
2013-02-13,182653.0
2013-02-14,211043.0
2013-02-15,126940.0
2013-02-17,
2013-02-19,146334.0
2013-02-20,123631.0
2013-02-21,174163.0
2013-02-22,59313.0
2013-02-24,
2013-02-25,83312.0
2013-02-26,124520.0
2013-02-27,173665.0
2013-02-28,148120.0
2013-03-01,118026.0
2013-03-03,
2013-03-04,127151.0
2013-03-05,148094.0
2013-03-06,107860.0
2013-03-07,189148.0
2013-03-08,111059.0
2013-03-10,
2013-03-11,96725.0
2013-03-12,140325.0
2013-03-13,98475.0
2013-03-14,232977.0
2013-03-15,194783.0
2013-03-17,
2013-03-18,157789.0
2013-03-19,140408.0
2013-03-20,143370.0
2013-03-21,208091.0
2013-03-22,77778.0
2013-03-24,
2013-03-25,63312.0
2013-03-26,153558.0
2013-03-27,172865.0
2013-03-28,205182.0
2013-03-29,
2013-03-31,
2013-04-01,145340.0
2013-04-02,156391.0
2013-04-03,143318.0
2013-04-04,190159.0
2013-04-05,311657.0
2013-04-07,
2013-04-08,250952.0
2013-04-09,167731.0
2013-04-10,241920.0
2013-04-11,225709.0
2013-04-12,152668.0
2013-04-14,
2013-04-15,153056.0
2013-04-16,154421.0
2013-04-17,130010.0
2013-04-18,233935.0
2013-04-19,100567.0
2013-04-21,
2013-04-22,125557.0
2013-04-23,138481.0
2013-04-24,84607.0
2013-04-25,81502.0
2013-04-26,163583.0
2013-04-28,
2013-04-29,130676.0
2013-04-30,133909.0
2013-05-01,165590.0
2013-05-02,245320.0
2013-05-03,120224.0
2013-05-05,
2013-05-06,103077.0
2013-05-07,124064.0
2013-05-08,90787.0
2013-05-09,151472.0
2013-05-10,108253.0
2013-05-12,
2013-05-13,102673.0
2013-05-14,105368.0
2013-05-15,98299.0
2013-05-16,162304.0
2013-05-17,143865.0
2013-05-19,
2013-05-20,117090.0
2013-05-21,104312.0
2013-05-22,94178.0
2013-05-23,147266.0
2013-05-24,55976.0
2013-05-26,
2013-05-28,83205.0
2013-05-29,125966.0
2013-05-30,137115.0
2013-05-31,110722.0
2013-06-02,
2013-06-03,95619.0
2013-06-04,82001.0
2013-06-05,90193.0
2013-06-06,179667.0
2013-06-07,142059.0
2013-06-09,
2013-06-10,142650.0
2013-06-11,157301.0
2013-06-12,158311.0
2013-06-13,193609.0
2013-06-14,105300.0
2013-06-16,
2013-06-17,137156.0
2013-06-18,153816.0
2013-06-19,107187.0
2013-06-20,144315.0
2013-06-21,108678.0
2013-06-23,
2013-06-24,67584.0
2013-06-25,70595.0
2013-06-26,117721.0
2013-06-27,178655.0
2013-06-28,112004.0
2013-06-30,
2013-07-01,81764.0
2013-07-02,93525.0
2013-07-03,
2013-07-05,78006.0
2013-07-07,
2013-07-08,108747.0
2013-07-09,108792.0
2013-07-10,104596.0
2013-07-11,136116.0
2013-07-12,88914.0
2013-07-14,
2013-07-15,135846.0
2013-07-16,107542.0
2013-07-17,107568.0
2013-07-18,162487.0
2013-07-19,85916.0
2013-07-21,
2013-07-22,112707.0
2013-07-23,102539.0
2013-07-24,87587.0
2013-07-25,96065.0
2013-07-26,75410.0
2013-07-28,
2013-07-29,144378.0
2013-07-30,91376.0
2013-07-31,81069.0
2013-08-01,152916.0
2013-08-02,78244.0
2013-08-04,
2013-08-05,75739.0
2013-08-06,75454.0
2013-08-07,177407.0
2013-08-08,232565.0
2013-08-09,155392.0
2013-08-11,
2013-08-12,185431.0
2013-08-13,195325.0
2013-08-14,152097.0
2013-08-15,152294.0
2013-08-16,77072.0
2013-08-18,
2013-08-19,123885.0
2013-08-20,106926.0
2013-08-21,83489.0
2013-08-22,136260.0
2013-08-23,85908.0
2013-08-25,
2013-08-26,42868.0
2013-08-27,57257.0
2013-08-28,98022.0
2013-08-29,166099.0
2013-08-30,0.0
2013-09-01,
2013-09-03,124206.0
2013-09-04,111744.0
2013-09-05,150604.0
2013-09-06,84492.0
2013-09-08,
2013-09-09,89136.0
2013-09-10,101890.0
2013-09-11,122382.0
2013-09-12,168466.0
2013-09-13,101446.0
2013-09-15,
2013-09-16,116100.0
2013-09-17,116541.0
2013-09-18,98553.0
2013-09-19,177567.0
2013-09-20,74701.0
2013-09-22,
2013-09-23,72269.0
2013-09-24,66199.0
2013-09-25,62869.0
2013-09-26,210626.0
2013-09-27,90540.0
2013-09-29,
2013-09-30,104290.0
2013-10-01,148089.0
2013-10-02,98656.0
2013-10-03,131764.0
2013-10-04,73856.0
2013-10-06,
2013-10-07,191176.0
2013-10-08,198003.0
2013-10-09,137544.0
2013-10-10,199430.0
2013-10-11,137044.0
2013-10-13,
2013-10-14,100774.0
2013-10-15,129060.0
2013-10-16,145069.0
2013-10-17,112300.0
2013-10-18,129264.0
2013-10-20,
2013-10-21,109587.0
2013-10-22,147017.0
2013-10-23,91784.0
2013-10-24,123683.0
2013-10-25,59731.0
2013-10-27,
2013-10-28,66711.0
2013-10-29,115727.0
2013-10-30,85548.0
2013-10-31,116774.0
2013-11-01,115048.0
2013-11-03,
2013-11-04,100681.0
2013-11-05,126606.0
2013-11-06,124019.0
2013-11-07,171288.0
2013-11-08,80001.0
2013-11-10,
2013-11-11,89457.0
2013-11-12,110420.0
2013-11-13,115255.0
2013-11-14,139891.0
2013-11-15,94998.0
2013-11-17,
2013-11-18,117343.0
2013-11-19,106148.0
2013-11-20,124148.0
2013-11-21,113941.0
2013-11-22,64342.0
2013-11-24,
2013-11-25,69268.0
2013-11-26,132704.0
2013-11-27,109472.0
2013-11-29,
2013-12-01,
2013-12-02,129861.0
2013-12-03,130050.0
2013-12-04,104509.0
2013-12-05,247404.0
2013-12-06,218988.0
2013-12-08,
2013-12-09,177841.0
2013-12-10,209524.0
2013-12-11,242545.0
2013-12-12,252804.0
2013-12-13,158929.0
2013-12-15,
2013-12-16,163405.0
2013-12-17,141773.0
2013-12-18,133922.0
2013-12-19,200344.0
2013-12-20,115405.0
2013-12-22,
2013-12-23,83221.0
2013-12-24,
2013-12-26,40689.0
2013-12-27,116927.0
2013-12-29,
2013-12-30,81547.0
2013-12-31,105298.0
2014-01-02,97997.0
2014-01-03,141973.0
2014-01-05,
2014-01-06,91955.0
2014-01-07,159424.0
2014-01-08,134373.0
2014-01-09,193822.0
2014-01-10,152199.0
2014-01-12,
2014-01-13,177315.0
2014-01-14,158284.0
2014-01-15,154468.0
2014-01-16,263602.0
2014-01-17,123000.0
2014-01-19,
2014-01-21,151392.0
2014-01-22,202367.0
2014-01-23,211243.0
2014-01-24,231256.0
2014-01-26,
2014-01-27,146759.0
2014-01-28,72612.0
2014-01-29,278469.0
2014-01-30,287690.0
2014-01-31,187066.0
2014-02-02,
2014-02-03,123163.0
2014-02-04,205520.0
2014-02-05,256128.0
2014-02-06,200079.0
2014-02-07,188049.0
2014-02-09,
2014-02-10,169482.0
2014-02-11,171248.0
2014-02-12,220394.0
2014-02-13,240237.0
2014-02-14,206717.0
2014-02-16,
2014-02-18,192539.0
2014-02-19,242488.0
2014-02-20,180025.0
2014-02-21,127847.0
2014-02-23,
2014-02-24,116688.0
2014-02-25,81451.0
2014-02-26,166416.0
2014-02-27,133093.0
2014-02-28,111330.0
2014-03-02,
2014-03-03,128974.0
2014-03-04,137049.0
2014-03-05,122289.0
2014-03-06,146173.0
2014-03-07,81497.0
2014-03-09,
2014-03-10,123084.0
2014-03-11,96077.0
2014-03-12,117744.0
2014-03-13,130716.0
2014-03-14,70474.0
2014-03-16,
2014-03-17,91766.0
2014-03-18,70748.0
2014-03-19,61534.0
2014-03-20,115252.0
2014-03-21,70146.0
2014-03-23,
2014-03-24,63826.0
2014-03-25,60149.0
2014-03-26,50394.0
2014-03-27,140521.0
2014-03-28,68381.0
2014-03-30,
2014-03-31,117489.0
2014-04-01,108597.0
2014-04-02,104461.0
2014-04-03,101683.0
2014-04-04,70473.0
2014-04-06,
2014-04-07,121446.0
2014-04-08,124599.0
2014-04-09,128928.0
2014-04-10,201906.0
2014-04-11,113996.0
2014-04-13,
2014-04-14,79195.0
2014-04-15,98175.0
2014-04-16,66143.0
2014-04-17,169762.0
2014-04-20,
2014-04-21,84798.0
2014-04-22,78368.0
2014-04-23,65042.0
2014-04-24,80842.0
2014-04-25,46900.0
2014-04-27,
2014-04-28,97792.0
2014-04-29,98628.0
2014-04-30,82544.0
2014-05-01,101313.0
2014-05-02,62420.0
2014-05-04,
2014-05-05,61239.0
2014-05-06,98740.0
2014-05-07,100366.0
2014-05-08,158081.0
2014-05-09,97294.0
2014-05-11,
2014-05-12,109249.0
2014-05-13,124367.0
2014-05-14,73564.0
2014-05-15,126594.0
2014-05-16,55340.0
2014-05-18,
2014-05-19,78205.0
2014-05-20,103254.0
2014-05-21,88109.0
2014-05-22,114366.0
2014-05-23,38686.0
2014-05-25,
2014-05-27,50751.0
2014-05-28,123455.0
2014-05-29,136183.0
2014-05-30,101467.0
2014-06-01,
2014-06-02,83380.0
2014-06-03,81594.0
2014-06-04,74951.0
2014-06-05,153427.0
2014-06-06,109210.0
2014-06-08,
2014-06-09,131645.0
2014-06-10,151782.0
2014-06-11,112255.0
2014-06-12,229855.0
2014-06-13,111220.0
2014-06-15,
2014-06-16,113453.0
2014-06-17,77371.0
2014-06-18,84964.0
2014-06-19,155814.0
2014-06-20,76734.0
2014-06-22,
2014-06-23,67383.0
2014-06-24,57868.0
2014-06-25,40583.0
2014-06-26,139009.0
2014-06-27,76327.0
2014-06-29,
2014-06-30,87437.0
2014-07-01,63694.0
2014-07-02,93031.0
2014-07-03,
2014-07-06,
2014-07-07,112622.0
2014-07-08,127050.0
2014-07-09,89084.0
2014-07-10,116146.0
2014-07-11,62696.0
2014-07-13,
2014-07-14,91733.0
2014-07-15,81088.0
2014-07-16,58848.0
2014-07-17,150974.0
2014-07-18,56031.0
2014-07-20,
2014-07-21,96107.0
2014-07-22,86609.0
2014-07-23,58117.0
2014-07-24,91779.0
2014-07-25,34659.0
2014-07-27,
2014-07-28,52286.0
2014-07-29,95710.0
2014-07-30,67337.0
2014-07-31,131859.0
2014-08-01,89631.0
2014-08-03,
2014-08-04,65390.0
2014-08-05,81114.0
2014-08-06,78028.0
2014-08-07,155887.0
2014-08-08,117916.0
2014-08-10,
2014-08-11,116796.0
2014-08-12,98800.0
2014-08-13,153541.0
2014-08-14,150076.0
2014-08-15,99794.0
2014-08-17,
2014-08-18,90653.0
2014-08-19,98686.0
2014-08-20,94972.0
2014-08-21,121317.0
2014-08-22,54544.0
2014-08-24,
2014-08-25,51206.0
2014-08-26,41264.0
2014-08-27,138058.0
2014-08-28,130266.0
2014-08-29,72912.0
2014-08-31,
2014-09-02,143803.0
2014-09-03,109709.0
2014-09-04,125450.0
2014-09-05,72551.0
2014-09-07,
2014-09-08,104498.0
2014-09-09,175063.0
2014-09-10,77071.0
2014-09-11,149892.0
2014-09-12,106439.0
2014-09-14,
2014-09-15,136717.0
2014-09-16,114574.0
2014-09-17,105992.0
2014-09-18,127102.0
2014-09-19,84728.0
2014-09-21,
2014-09-22,89385.0
2014-09-23,76262.0
2014-09-24,52705.0
2014-09-25,80683.0
2014-09-26,100546.0
2014-09-28,
2014-09-29,129263.0
2014-09-30,125731.0
2014-10-01,112367.0
2014-10-02,140322.0
2014-10-03,96958.0
2014-10-05,
2014-10-06,103475.0
2014-10-07,141149.0
2014-10-08,142581.0
2014-10-09,170171.0
2014-10-10,87703.0
2014-10-12,
2014-10-13,113231.0
2014-10-14,123217.0
2014-10-15,101222.0
2014-10-16,106136.0
2014-10-17,89232.0
2014-10-19,
2014-10-20,87717.0
