Date,Close
2013-01,17981887
2013-02,16570526
2013-03,17744285
2013-04,17020422
2013-05,17230242
2013-06,17216505
2013-07,18445304
2013-08,16764150
2013-09,15282595
2013-10,18236879
2013-11,18722304
2013-12,16665663
2014-01,19229434
2014-02,16355093
2014-03,18276887
2014-04,17485651
2014-05,16986701
2014-06,15131489
2014-07,16801657
2014-08,16350668
2014-09,17450261
2014-10,20769647
2014-11,18809540
2014-12,19115814
2015-01,17930315
2015-02,17462640
2015-03,20369677
2015-04,16363044
2015-05,17599096
2015-06,17607808
2015-07,19157946
2015-08,18770430
2015-09,18799766
2015-10,20471885
2015-11,18515458
2015-12,18642883
2016-01,19801840
2016-02,18976198
2016-03,19911868
2016-04,19341208
2016-05,18319194
2016-06,16910897
2016-07,19086478
2016-08,18688665
2016-09,16790112
2016-10,19220197
2016-11,19955448
2016-12,20099385
2017-01,20784380
2017-02,19438733
2017-03,20711835
2017-04,20398943
2017-05,20116970
2017-06,19334617
2017-07,20561377
2017-08,21999825
2017-09,19047847
2017-10,20388302
2017-11,20011289
2017-12,20107550
2018-01,20197014
2018-02,17968925
2018-03,19731872
2018-04,19536689
2018-05,18404362
2018-06,18346397
2018-07,19805167
2018-08,19635733
2018-09,17283154
2018-10,20196995
2018-11,18256061
2018-12,18635274
2019-01,21025130
2019-02,17513465
2019-03,19186695
2019-04,19042537
2019-05,19409822
2019-06,16462789
2019-07,18214066
2019-08,16699703
2019-09,15357096
2019-10,18084576
2019-11,20166778
2019-12,20326009
2020-01,20354431
2020-02,20322533
2020-03,20964811
2020-04,19975788
2020-05,19087404
2020-06,19143582
2020-07,19865168
2020-08,19113278
2020-09,18838279
2020-10,19906993
2020-11,19479521
2020-12,20195434
