,Date,Close
0,2013-01-01,61390.0
1,2013-01-02,67395.0
2,2013-01-03,66199.0
3,2013-01-04,66334.0
4,2013-01-05,62596.0
5,2013-01-06,61702.0
6,2013-01-07,66734.0
7,2013-01-08,66552.0
8,2013-01-09,69348.0
9,2013-01-10,73189.0
10,2013-01-11,76531.0
11,2013-01-12,75151.0
12,2013-01-13,74864.0
13,2013-01-14,79683.0
14,2013-01-15,80730.0
15,2013-01-16,80839.0
16,2013-01-17,81082.0
17,2013-01-18,81307.0
18,2013-01-19,77095.0
19,2013-01-20,73376.0
20,2013-01-21,80149.0
21,2013-01-22,87725.0
22,2013-01-23,81759.0
23,2013-01-24,80518.0
24,2013-01-25,79696.0
25,2013-01-26,73251.0
26,2013-01-27,71114.0
27,2013-01-28,72633.0
28,2013-01-29,72436.0
29,2013-01-30,70713.0
30,2013-01-31,69792.0
31,2013-02-01,73157.0
32,2013-02-02,68219.0
33,2013-02-03,67244.0
34,2013-02-04,72892.0
35,2013-02-05,72859.0
36,2013-02-06,72999.0
37,2013-02-07,76601.0
38,2013-02-08,79369.0
39,2013-02-09,77767.0
40,2013-02-10,76849.0
41,2013-02-11,78937.0
42,2013-02-12,77557.0
43,2013-02-13,76824.0
44,2013-02-14,75988.0
45,2013-02-15,74217.0
46,2013-02-16,69569.0
47,2013-02-17,66707.0
48,2013-02-18,70475.0
49,2013-02-19,72214.0
50,2013-02-20,74004.0
51,2013-02-21,72961.0
52,2013-02-22,71736.0
53,2013-02-23,66762.0
54,2013-02-24,65403.0
55,2013-02-25,69324.0
56,2013-02-26,69630.0
57,2013-02-27,67909.0
58,2013-02-28,69033.0
59,2013-03-01,69134.0
60,2013-03-02,63913.0
61,2013-03-03,61757.0
62,2013-03-04,63877.0
63,2013-03-05,63157.0
64,2013-03-06,66361.0
65,2013-03-07,69068.0
66,2013-03-08,72025.0
67,2013-03-09,69892.0
68,2013-03-10,70502.0
69,2013-03-11,73316.0
70,2013-03-12,70983.0
71,2013-03-13,74359.0
72,2013-03-14,74937.0
73,2013-03-15,73089.0
74,2013-03-16,68261.0
75,2013-03-17,64183.0
76,2013-03-18,67616.0
77,2013-03-19,72157.0
78,2013-03-20,72208.0
79,2013-03-21,72174.0
80,2013-03-22,71496.0
81,2013-03-23,69106.0
82,2013-03-24,65214.0
83,2013-03-25,67467.0
84,2013-03-26,66598.0
85,2013-03-27,65687.0
86,2013-03-28,61203.0
87,2013-03-29,60896.0
88,2013-03-30,59923.0
89,2013-03-31,58023.0
90,2013-04-01,60386.0
91,2013-04-02,63186.0
92,2013-04-03,64619.0
93,2013-04-04,67140.0
94,2013-04-05,66844.0
95,2013-04-06,66345.0
96,2013-04-07,64624.0
97,2013-04-08,67480.0
98,2013-04-09,67421.0
99,2013-04-10,66524.0
100,2013-04-11,63830.0
101,2013-04-12,62115.0
102,2013-04-13,59358.0
103,2013-04-14,59793.0
104,2013-04-15,58782.0
105,2013-04-16,59289.0
106,2013-04-17,58983.0
107,2013-04-18,59333.0
108,2013-04-19,59780.0
109,2013-04-20,59494.0
110,2013-04-21,55793.0
111,2013-04-22,58934.0
112,2013-04-23,59764.0
113,2013-04-24,61745.0
114,2013-04-25,62174.0
115,2013-04-26,60573.0
116,2013-04-27,57791.0
117,2013-04-28,56725.0
118,2013-04-29,60459.0
119,2013-04-30,61118.0
120,2013-05-01,56099.0
121,2013-05-02,62134.0
122,2013-05-03,64397.0
123,2013-05-04,58273.0
124,2013-05-05,54856.0
125,2013-05-06,56941.0
126,2013-05-07,57570.0
127,2013-05-08,54826.0
128,2013-05-09,52520.0
129,2013-05-10,55022.0
130,2013-05-11,53319.0
