,Date,Close
0,2013-01-01,56148.0
1,2013-01-02,58502.0
2,2013-01-03,58212.0
3,2013-01-04,59715.0
4,2013-01-05,56538.0
5,2013-01-06,54840.0
6,2013-01-07,57808.0
7,2013-01-08,59887.0
8,2013-01-09,59830.0
9,2013-01-10,60698.0
10,2013-01-11,60765.0
11,2013-01-12,57240.0
12,2013-01-13,56278.0
13,2013-01-14,59101.0
14,2013-01-15,61395.0
15,2013-01-16,62375.0
16,2013-01-17,62011.0
17,2013-01-18,58969.0
18,2013-01-19,56066.0
19,2013-01-20,58174.0
20,2013-01-21,61896.0
21,2013-01-22,57784.0
22,2013-01-23,61927.0
23,2013-01-24,62838.0
24,2013-01-25,62786.0
25,2013-01-26,58213.0
26,2013-01-27,55348.0
27,2013-01-28,60417.0
28,2013-01-29,59159.0
29,2013-01-30,58434.0
30,2013-01-31,57505.0
31,2013-02-01,56997.0
32,2013-02-02,53209.0
33,2013-02-03,53922.0
34,2013-02-04,58838.0
35,2013-02-05,56513.0
36,2013-02-06,58737.0
37,2013-02-07,59953.0
38,2013-02-08,58765.0
39,2013-02-09,55716.0
40,2013-02-10,55128.0
41,2013-02-11,57953.0
42,2013-02-12,58080.0
43,2013-02-13,56927.0
44,2013-02-14,56670.0
45,2013-02-15,56005.0
46,2013-02-16,53557.0
47,2013-02-17,52362.0
48,2013-02-18,55354.0
49,2013-02-19,58409.0
50,2013-02-20,59395.0
51,2013-02-21,58414.0
52,2013-02-22,57539.0
53,2013-02-23,52837.0
54,2013-02-24,50826.0
55,2013-02-25,53661.0
56,2013-02-26,54191.0
57,2013-02-27,53050.0
58,2013-02-28,53446.0
59,2013-03-01,54123.0
60,2013-03-02,52822.0
61,2013-03-03,52933.0
62,2013-03-04,57331.0
63,2013-03-05,56845.0
64,2013-03-06,56226.0
65,2013-03-07,56181.0
66,2013-03-08,57444.0
67,2013-03-09,54443.0
68,2013-03-10,53156.0
69,2013-03-11,56730.0
70,2013-03-12,57088.0
71,2013-03-13,58504.0
72,2013-03-14,58523.0
73,2013-03-15,57557.0
74,2013-03-16,54838.0
75,2013-03-17,53172.0
76,2013-03-18,54913.0
77,2013-03-19,56276.0
78,2013-03-20,56177.0
79,2013-03-21,56008.0
80,2013-03-22,55636.0
81,2013-03-23,51976.0
82,2013-03-24,49289.0
83,2013-03-25,51250.0
84,2013-03-26,51914.0
85,2013-03-27,52906.0
86,2013-03-28,51444.0
87,2013-03-29,50639.0
88,2013-03-30,49521.0
89,2013-03-31,45991.0
90,2013-04-01,49773.0
91,2013-04-02,52152.0
92,2013-04-03,53391.0
93,2013-04-04,54211.0
94,2013-04-05,52731.0
95,2013-04-06,50294.0
96,2013-04-07,48751.0
97,2013-04-08,53530.0
98,2013-04-09,52876.0
99,2013-04-10,52406.0
100,2013-04-11,50754.0
101,2013-04-12,49283.0
102,2013-04-13,45866.0
103,2013-04-14,44554.0
104,2013-04-15,47686.0
105,2013-04-16,45513.0
106,2013-04-17,45126.0
107,2013-04-18,45102.0
108,2013-04-19,44828.0
109,2013-04-20,43559.0
110,2013-04-21,43327.0
111,2013-04-22,44618.0
112,2013-04-23,45362.0
113,2013-04-24,46751.0
114,2013-04-25,47485.0
115,2013-04-26,47624.0
116,2013-04-27,45545.0
117,2013-04-28,45985.0
118,2013-04-29,48677.0
