Date,Close
2013-01-02,93.120003
2013-01-03,92.919998
2013-01-04,93.089996
2013-01-06,
2013-01-07,93.190002
2013-01-08,93.150002
2013-01-09,93.099998
2013-01-10,93.82
2013-01-11,93.559998
2013-01-13,
2013-01-14,94.139999
2013-01-15,93.279999
2013-01-16,94.239998
2013-01-17,95.489998
2013-01-18,95.559998
2013-01-20,
2013-01-22,96.239998
2013-01-23,95.230003
2013-01-24,95.949997
2013-01-25,95.879997
2013-01-27,
2013-01-28,96.440002
2013-01-29,97.57
2013-01-30,97.940002
2013-01-31,97.489998
2013-02-01,97.769997
2013-02-03,
2013-02-04,96.169998
2013-02-05,96.639999
2013-02-06,96.620003
2013-02-07,95.830002
2013-02-08,95.720001
2013-02-10,
2013-02-11,97.029999
2013-02-12,97.510002
2013-02-13,97.010002
2013-02-14,97.309998
2013-02-15,95.860001
2013-02-17,
2013-02-19,96.660004
2013-02-20,94.459999
2013-02-21,92.839996
2013-02-22,93.129997
2013-02-24,
2013-02-25,93.110001
2013-02-26,92.629997
2013-02-27,92.760002
2013-02-28,92.050003
2013-03-01,90.68
2013-03-03,
2013-03-04,90.120003
2013-03-05,90.82
2013-03-06,90.43
2013-03-07,91.559998
2013-03-08,91.949997
2013-03-10,
2013-03-11,92.059998
2013-03-12,92.540001
2013-03-13,92.519997
2013-03-14,93.029999
2013-03-15,93.449997
2013-03-17,
2013-03-18,93.739998
2013-03-19,92.160004
2013-03-20,92.959999
2013-03-21,92.449997
2013-03-22,93.709999
2013-03-24,
2013-03-25,94.809998
2013-03-26,96.339996
2013-03-27,96.580002
2013-03-28,97.230003
2013-03-29,
2013-03-31,
2013-04-01,97.07
2013-04-02,97.190002
2013-04-03,94.449997
2013-04-04,93.260002
2013-04-05,92.699997
2013-04-07,
2013-04-08,93.360001
2013-04-09,94.199997
2013-04-10,94.639999
2013-04-11,93.510002
2013-04-12,91.290001
2013-04-14,
2013-04-15,88.709999
2013-04-16,88.720001
2013-04-17,86.68
2013-04-18,87.730003
2013-04-19,88.010002
2013-04-21,
2013-04-22,88.760002
2013-04-23,89.18
2013-04-24,91.43
2013-04-25,93.639999
2013-04-26,93.0
2013-04-28,
2013-04-29,94.5
2013-04-30,93.459999
2013-05-01,91.029999
2013-05-02,93.989998
2013-05-03,95.610001
2013-05-05,
2013-05-06,96.160004
2013-05-07,95.620003
2013-05-08,96.620003
2013-05-09,96.389999
2013-05-10,96.040001
2013-05-12,
2013-05-13,95.169998
2013-05-14,94.209999
2013-05-15,94.300003
2013-05-16,95.160004
2013-05-17,96.019997
2013-05-19,
2013-05-20,96.709999
2013-05-21,96.160004
2013-05-22,94.279999
2013-05-23,94.25
2013-05-24,94.150002
2013-05-26,
2013-05-28,95.010002
2013-05-29,93.129997
2013-05-30,93.610001
2013-05-31,91.970001
2013-06-02,
2013-06-03,93.449997
2013-06-04,93.309998
2013-06-05,93.739998
2013-06-06,94.760002
2013-06-07,96.029999
2013-06-09,
2013-06-10,95.769997
2013-06-11,95.379997
2013-06-12,95.879997
2013-06-13,96.690002
2013-06-14,97.849998
2013-06-16,
2013-06-17,97.769997
2013-06-18,98.440002
2013-06-19,98.239998
2013-06-20,95.400002
2013-06-21,93.690002
2013-06-23,
2013-06-24,95.18
2013-06-25,95.32
2013-06-26,95.5
2013-06-27,97.050003
2013-06-28,96.559998
2013-06-30,
2013-07-01,97.989998
2013-07-02,99.599998
2013-07-03,
2013-07-05,103.220001
2013-07-07,
2013-07-08,103.139999
2013-07-09,103.529999
2013-07-10,106.519997
2013-07-11,104.910004
2013-07-12,105.949997
2013-07-14,
2013-07-15,106.32
2013-07-16,106.0
2013-07-17,106.480003
2013-07-18,108.040001
2013-07-19,108.050003
2013-07-21,
2013-07-22,106.910004
2013-07-23,107.230003
2013-07-24,105.389999
2013-07-25,105.489998
2013-07-26,104.699997
2013-07-28,
2013-07-29,104.550003
2013-07-30,103.080002
2013-07-31,105.029999
2013-08-01,107.889999
2013-08-02,106.940002
2013-08-04,
2013-08-05,106.559998
2013-08-06,105.300003
2013-08-07,104.370003
2013-08-08,103.400002
2013-08-09,105.970001
2013-08-11,
2013-08-12,106.110001
2013-08-13,106.830002
2013-08-14,106.849998
2013-08-15,107.330002
2013-08-16,107.459999
2013-08-18,
2013-08-19,107.099998
2013-08-20,104.970001
2013-08-21,103.849998
2013-08-22,105.029999
2013-08-23,106.419998
2013-08-25,
2013-08-26,105.919998
