Date,Close
2013-01-02,203865.0
2013-01-03,189812.0
2013-01-04,210747.0
2013-01-06,
2013-01-07,166292.0
2013-01-08,195867.0
2013-01-09,201385.0
2013-01-10,279295.0
2013-01-11,257821.0
2013-01-13,
2013-01-14,248600.0
2013-01-15,248136.0
2013-01-16,241531.0
2013-01-17,178285.0
2013-01-18,118549.0
2013-01-20,
2013-01-22,236391.0
2013-01-23,318008.0
2013-01-24,232035.0
2013-01-25,184873.0
2013-01-27,
2013-01-28,167186.0
2013-01-29,252931.0
2013-01-30,211277.0
2013-01-31,230630.0
2013-02-01,270275.0
2013-02-03,
2013-02-04,196975.0
2013-02-05,188841.0
2013-02-06,282803.0
2013-02-07,275474.0
2013-02-08,229242.0
2013-02-10,
2013-02-11,283956.0
2013-02-12,239796.0
2013-02-13,246437.0
2013-02-14,174599.0
2013-02-15,223592.0
2013-02-17,
2013-02-19,118307.0
2013-02-20,338967.0
2013-02-21,286434.0
2013-02-22,204258.0
2013-02-24,
2013-02-25,217519.0
2013-02-26,230836.0
2013-02-27,201512.0
2013-02-28,218119.0
2013-03-01,248466.0
2013-03-03,
2013-03-04,231108.0
2013-03-05,209874.0
2013-03-06,244168.0
2013-03-07,234921.0
2013-03-08,219961.0
2013-03-10,
2013-03-11,194607.0
2013-03-12,283114.0
2013-03-13,251336.0
2013-03-14,174701.0
2013-03-15,175611.0
2013-03-17,
2013-03-18,151208.0
2013-03-19,96796.0
2013-03-20,226790.0
2013-03-21,214131.0
2013-03-22,202666.0
2013-03-24,
2013-03-25,270651.0
2013-03-26,214345.0
2013-03-27,207777.0
2013-03-28,174390.0
2013-03-29,
2013-03-31,
2013-04-01,192396.0
2013-04-02,209877.0
2013-04-03,302235.0
2013-04-04,355321.0
2013-04-05,267276.0
2013-04-07,
2013-04-08,212117.0
2013-04-09,234720.0
2013-04-10,248557.0
2013-04-11,222439.0
2013-04-12,325580.0
2013-04-14,
2013-04-15,362524.0
2013-04-16,287410.0
2013-04-17,294274.0
2013-04-18,228200.0
2013-04-19,100652.0
2013-04-21,
2013-04-22,238730.0
2013-04-23,288801.0
2013-04-24,257736.0
2013-04-25,270121.0
2013-04-26,240966.0
2013-04-28,
2013-04-29,214608.0
2013-04-30,277499.0
2013-05-01,332382.0
2013-05-02,310808.0
2013-05-03,297522.0
2013-05-05,
2013-05-06,271004.0
2013-05-07,260141.0
2013-05-08,276315.0
2013-05-09,272196.0
2013-05-10,354119.0
2013-05-12,
2013-05-13,297036.0
2013-05-14,269403.0
2013-05-15,360684.0
2013-05-16,297863.0
2013-05-17,187754.0
2013-05-19,
2013-05-20,118621.0
2013-05-21,259159.0
2013-05-22,336497.0
2013-05-23,323633.0
2013-05-24,203991.0
2013-05-26,
2013-05-28,240990.0
2013-05-29,293461.0
2013-05-30,294855.0
2013-05-31,267978.0
2013-06-02,
2013-06-03,287474.0
2013-06-04,301136.0
2013-06-05,268909.0
2013-06-06,267164.0
2013-06-07,330833.0
2013-06-09,
2013-06-10,234601.0
2013-06-11,257474.0
2013-06-12,244870.0
2013-06-13,224449.0
2013-06-14,240906.0
2013-06-16,
2013-06-17,242794.0
2013-06-18,145618.0
2013-06-19,111300.0
2013-06-20,376229.0
2013-06-21,340903.0
2013-06-23,
2013-06-24,315821.0
2013-06-25,267541.0
2013-06-26,291417.0
2013-06-27,269312.0
2013-06-28,247607.0
2013-06-30,
2013-07-01,229193.0
2013-07-02,285781.0
2013-07-03,
2013-07-05,256027.0
2013-07-07,
2013-07-08,253202.0
2013-07-09,285670.0
2013-07-10,404821.0
2013-07-11,316730.0
2013-07-12,234756.0
2013-07-14,
2013-07-15,210806.0
2013-07-16,250921.0
2013-07-17,262789.0
2013-07-18,155963.0
2013-07-19,112373.0
2013-07-21,
2013-07-22,283866.0
2013-07-23,241640.0
2013-07-24,278262.0
2013-07-25,270580.0
2013-07-26,208855.0
2013-07-28,
2013-07-29,206326.0
2013-07-30,235605.0
2013-07-31,299127.0
2013-08-01,267594.0
2013-08-02,249314.0
2013-08-04,
2013-08-05,204860.0
2013-08-06,272996.0
2013-08-07,294242.0
2013-08-08,320070.0
2013-08-09,303796.0
2013-08-11,
2013-08-12,257139.0
2013-08-13,276773.0
2013-08-14,270921.0
2013-08-15,251868.0
2013-08-16,179859.0
2013-08-18,
2013-08-19,102781.0
2013-08-20,361065.0
2013-08-21,259243.0
2013-08-22,204692.0
2013-08-23,259545.0
2013-08-25,
2013-08-26,165995.0
2013-08-27,295934.0
2013-08-28,336171.0
2013-08-29,250038.0
2013-08-30,250038.0
2013-09-01,
2013-09-03,288018.0
2013-09-04,224377.0
2013-09-05,184889.0
2013-09-06,269866.0
2013-09-08,
2013-09-09,266915.0
2013-09-10,325314.0
2013-09-11,238235.0
2013-09-12,249780.0
2013-09-13,207037.0
2013-09-15,
2013-09-16,282888.0
2013-09-17,304851.0
2013-09-18,199888.0
2013-09-19,139835.0
2013-09-20,250360.0
2013-09-22,
2013-09-23,223392.0
2013-09-24,259543.0
2013-09-25,236195.0
2013-09-26,183778.0
2013-09-27,232299.0
2013-09-29,
2013-09-30,226707.0
2013-10-01,223028.0
2013-10-02,300526.0
2013-10-03,226225.0
2013-10-04,165197.0
2013-10-06,
2013-10-07,269025.0
2013-10-08,194195.0
2013-10-09,283131.0
2013-10-10,296858.0
2013-10-11,298216.0
2013-10-13,
2013-10-14,170674.0
2013-10-15,240218.0
2013-10-16,235236.0
2013-10-17,266625.0
2013-10-18,116680.0
2013-10-20,
2013-10-21,90824.0
2013-10-22,347314.0
2013-10-23,356194.0
2013-10-24,248742.0
2013-10-25,192632.0
2013-10-27,
2013-10-28,230155.0
2013-10-29,183243.0
2013-10-30,268138.0
2013-10-31,255401.0
2013-11-01,282138.0
2013-11-03,
2013-11-04,219109.0
2013-11-05,226454.0
2013-11-06,282722.0
2013-11-07,260597.0
2013-11-08,241690.0
2013-11-10,
2013-11-11,206721.0
2013-11-12,353689.0
2013-11-13,305009.0
2013-11-14,315066.0
2013-11-15,204366.0
2013-11-17,
2013-11-18,169443.0
2013-11-19,131463.0
2013-11-20,225891.0
2013-11-21,222138.0
2013-11-22,257843.0
2013-11-24,
2013-11-25,270860.0
2013-11-26,160178.0
2013-11-27,230878.0
2013-11-29,
2013-12-01,
2013-12-02,234800.0
2013-12-03,319271.0
2013-12-04,325857.0
2013-12-05,216392.0
2013-12-06,223944.0
2013-12-08,
2013-12-09,210090.0
2013-12-10,264838.0
2013-12-11,274194.0
2013-12-12,205749.0
2013-12-13,233161.0
2013-12-15,
2013-12-16,187591.0
2013-12-17,120127.0
2013-12-18,84627.0
2013-12-19,192782.0
2013-12-20,151281.0
2013-12-22,
2013-12-23,107273.0
2013-12-24,
2013-12-26,65666.0
2013-12-27,127198.0
2013-12-29,
2013-12-30,118356.0
2013-12-31,113907.0
2014-01-02,251248.0
2014-01-03,215522.0
2014-01-05,
2014-01-06,189379.0
2014-01-07,177182.0
2014-01-08,244855.0
2014-01-09,255784.0
2014-01-10,255988.0
2014-01-12,
2014-01-13,212208.0
2014-01-14,243474.0
2014-01-15,263295.0
2014-01-16,165135.0
2014-01-17,119887.0
2014-01-19,
2014-01-21,244861.0
2014-01-22,252349.0
2014-01-23,274078.0
2014-01-24,239673.0
2014-01-26,
2014-01-27,235110.0
2014-01-28,206490.0
2014-01-29,200486.0
2014-01-30,199420.0
2014-01-31,253457.0
2014-02-02,
2014-02-03,293312.0
2014-02-04,204282.0
2014-02-05,237671.0
2014-02-06,234281.0
2014-02-07,270407.0
2014-02-09,
2014-02-10,251127.0
2014-02-11,233933.0
2014-02-12,318686.0
2014-02-13,221722.0
2014-02-14,229784.0
2014-02-16,
2014-02-18,177371.0
2014-02-19,116164.0
2014-02-20,194397.0
2014-02-21,173260.0
2014-02-23,
2014-02-24,177861.0
2014-02-25,187216.0
2014-02-26,196517.0
2014-02-27,196494.0
2014-02-28,178276.0
2014-03-02,
2014-03-03,295819.0
2014-03-04,210005.0
2014-03-05,267837.0
2014-03-06,291849.0
2014-03-07,226145.0
2014-03-09,
2014-03-10,225290.0
2014-03-11,294201.0
2014-03-12,416927.0
