Date,Close
2013-01-02,93.870003
2013-01-03,93.300003
2013-01-04,93.209999
2013-01-06,
2013-01-07,93.349998
2013-01-08,93.800003
2013-01-09,93.650002
2013-01-10,94.699997
2013-01-11,94.129997
2013-01-13,
2013-01-14,94.290001
2013-01-15,94.440002
2013-01-16,94.360001
2013-01-17,96.040001
2013-01-18,95.669998
2013-01-20,
2013-01-22,96.400002
2013-01-23,96.919998
2013-01-24,96.68
2013-01-25,96.559998
2013-01-27,
2013-01-28,96.809998
2013-01-29,97.82
2013-01-30,98.239998
2013-01-31,98.040001
2013-02-01,98.150002
2013-02-03,
2013-02-04,97.760002
2013-02-05,97.07
2013-02-06,96.989998
2013-02-07,97.209999
2013-02-08,96.57
2013-02-10,
2013-02-11,97.089996
2013-02-12,97.790001
2013-02-13,98.110001
2013-02-14,97.709999
2013-02-15,97.470001
2013-02-17,
2013-02-19,96.730003
2013-02-20,97.07
2013-02-21,94.919998
2013-02-22,93.480003
2013-02-24,
2013-02-25,94.459999
2013-02-26,93.440002
2013-02-27,93.370003
2013-02-28,93.18
2013-03-01,91.970001
2013-03-03,
2013-03-04,90.910004
2013-03-05,90.989998
2013-03-06,91.169998
2013-03-07,91.730003
2013-03-08,92.029999
2013-03-10,
2013-03-11,92.150002
2013-03-12,93.470001
2013-03-13,93.400002
2013-03-14,93.25
2013-03-15,93.839996
2013-03-17,
2013-03-18,93.940002
2013-03-19,94.089996
2013-03-20,93.300003
2013-03-21,93.529999
2013-03-22,93.940002
2013-03-24,
2013-03-25,95.650002
2013-03-26,96.449997
2013-03-27,96.839996
2013-03-28,97.349998
2013-03-29,
2013-03-31,
2013-04-01,97.800003
2013-04-02,97.440002
2013-04-03,96.959999
2013-04-04,94.839996
2013-04-05,93.57
2013-04-07,
2013-04-08,93.75
2013-04-09,94.480003
2013-04-10,94.82
2013-04-11,94.639999
2013-04-12,93.519997
2013-04-14,
2013-04-15,90.980003
2013-04-16,88.959999
2013-04-17,89.089996
2013-04-18,88.510002
2013-04-19,88.790001
2013-04-21,
2013-04-22,89.129997
2013-04-23,89.599998
2013-04-24,91.720001
2013-04-25,93.870003
2013-04-26,93.580002
2013-04-28,
2013-04-29,94.690002
2013-04-30,94.620003
2013-05-01,93.260002
2013-05-02,94.25
2013-05-03,96.040001
2013-05-05,
2013-05-06,97.169998
2013-05-07,96.260002
2013-05-08,96.769997
2013-05-09,96.769997
2013-05-10,96.239998
2013-05-12,
2013-05-13,95.809998
2013-05-14,95.660004
2013-05-15,94.440002
2013-05-16,95.57
2013-05-17,96.449997
2013-05-19,
2013-05-20,97.110001
2013-05-21,96.970001
2013-05-22,96.190002
2013-05-23,94.459999
2013-05-24,94.389999
2013-05-26,
2013-05-28,95.919998
2013-05-29,95.220001
2013-05-30,93.989998
2013-05-31,93.849998
2013-06-02,
2013-06-03,93.699997
2013-06-04,94.410004
2013-06-05,94.480003
2013-06-06,95.32
2013-06-07,96.389999
2013-06-09,
2013-06-10,96.25
2013-06-11,95.910004
2013-06-12,96.449997
2013-06-13,96.919998
2013-06-14,98.25
2013-06-16,
2013-06-17,98.739998
2013-06-18,98.669998
2013-06-19,99.010002
2013-06-20,98.029999
2013-06-21,95.839996
2013-06-23,
2013-06-24,95.589996
2013-06-25,96.169998
2013-06-26,95.699997
2013-06-27,97.410004
